ISO 693-3,Language Name,MMSTTS,ethnologuelink,Population Text,Population Estimate,lang_prefix,Total TTS,Variants,Online,Offline
lal,Lalia,,"<a href=""https://www.ethnologue.com/language/lal"">Ethnologue</a>",10K to 1M,500000,lal,0,0,0,0
lam,Lamba,y,"<a href=""https://www.ethnologue.com/language/lam"">Ethnologue</a>",10K to 1M,500000,lam,1,1,0,1
lan,Laru,,"<a href=""https://www.ethnologue.com/language/lan"">Ethnologue</a>",Less than 10K,9900,lan,0,0,0,0
lao,Lao,y,"<a href=""https://www.ethnologue.com/language/lao"">Ethnologue</a>",1M to 1B,500000000,lo,7,6,2,5
lar,Larteh,,"<a href=""https://www.ethnologue.com/language/lar"">Ethnologue</a>",10K to 1M,500000,lar,0,0,0,0
las,Lama,y,"<a href=""https://www.ethnologue.com/language/las"">Ethnologue</a>",10K to 1M,500000,las,1,1,0,1
lat,Latin,y,"<a href=""https://www.ethnologue.com/language/lat"">Ethnologue</a>",,,la,8,8,0,8
lav,Latvian,y,"<a href=""https://www.ethnologue.com/language/lav"">Ethnologue</a>",Not Found,,lv,2,1,2,0
law,Lauje,y,"<a href=""https://www.ethnologue.com/language/law"">Ethnologue</a>",10K to 1M,500000,law,1,1,0,1
lax,Tiwa,,"<a href=""https://www.ethnologue.com/language/lax"">Ethnologue</a>",10K to 1M,500000,lax,0,0,0,0
lbe,Lak,,"<a href=""https://www.ethnologue.com/language/lbe"">Ethnologue</a>",10K to 1M,500000,lbe,0,0,0,0
lbf,Tinani,,"<a href=""https://www.ethnologue.com/language/lbf"">Ethnologue</a>",10K to 1M,500000,lbf,0,0,0,0
lbj,Ladakhi,y,"<a href=""https://www.ethnologue.com/language/lbj"">Ethnologue</a>",10K to 1M,500000,lbj,1,1,0,1
lbk,"Bontok, Central",,"<a href=""https://www.ethnologue.com/language/lbk"">Ethnologue</a>",10K to 1M,500000,lbk,0,0,0,0
lbm,Lodhi,,"<a href=""https://www.ethnologue.com/language/lbm"">Ethnologue</a>",10K to 1M,500000,lbm,0,0,0,0
lbn,Rmeet,,"<a href=""https://www.ethnologue.com/language/lbn"">Ethnologue</a>",10K to 1M,500000,lbn,0,0,0,0
lbo,Laven,,"<a href=""https://www.ethnologue.com/language/lbo"">Ethnologue</a>",10K to 1M,500000,lbo,0,0,0,0
lbq,Wampar,,"<a href=""https://www.ethnologue.com/language/lbq"">Ethnologue</a>",10K to 1M,500000,lbq,0,0,0,0
lbw,Tolaki,y,"<a href=""https://www.ethnologue.com/language/lbw"">Ethnologue</a>",10K to 1M,500000,lbw,1,1,0,1
lbx,Lawangan,,"<a href=""https://www.ethnologue.com/language/lbx"">Ethnologue</a>",10K to 1M,500000,lbx,0,0,0,0
lcc,Legenyem,,"<a href=""https://www.ethnologue.com/language/lcc"">Ethnologue</a>",Less than 10K,9900,lcc,0,0,0,0
lch,Luchazi,,"<a href=""https://www.ethnologue.com/language/lch"">Ethnologue</a>",10K to 1M,500000,lch,0,0,0,0
lcm,Tungag,,"<a href=""https://www.ethnologue.com/language/lcm"">Ethnologue</a>",10K to 1M,500000,lcm,0,0,0,0
lcp,"Lawa, Western",y,"<a href=""https://www.ethnologue.com/language/lcp"">Ethnologue</a>",Less than 10K,9900,lcp,1,1,0,1
ldb,Duya,,"<a href=""https://www.ethnologue.com/language/ldb"">Ethnologue</a>",10K to 1M,500000,ldb,0,0,0,0
ldg,Lenyima,,"<a href=""https://www.ethnologue.com/language/ldg"">Ethnologue</a>",Less than 10K,9900,ldg,0,0,0,0
ldi,Laari,,"<a href=""https://www.ethnologue.com/language/ldi"">Ethnologue</a>",10K to 1M,500000,ldi,0,0,0,0
ldj,Lemoro,,"<a href=""https://www.ethnologue.com/language/ldj"">Ethnologue</a>",10K to 1M,500000,ldj,0,0,0,0
ldk,Leelau,,"<a href=""https://www.ethnologue.com/language/ldk"">Ethnologue</a>",Less than 10K,9900,ldk,0,0,0,0
ldl,Kaan,,"<a href=""https://www.ethnologue.com/language/ldl"">Ethnologue</a>",10K to 1M,500000,ldl,0,0,0,0
ldm,Landoma,,"<a href=""https://www.ethnologue.com/language/ldm"">Ethnologue</a>",10K to 1M,500000,ldm,0,0,0,0
ldo,Loo,,"<a href=""https://www.ethnologue.com/language/ldo"">Ethnologue</a>",Less than 10K,9900,ldo,0,0,0,0
ldp,Tso,,"<a href=""https://www.ethnologue.com/language/ldp"">Ethnologue</a>",10K to 1M,500000,ldp,0,0,0,0
ldq,Lufu,,"<a href=""https://www.ethnologue.com/language/ldq"">Ethnologue</a>",,,ldq,0,0,0,0
lea,Lega-Shabunda,,"<a href=""https://www.ethnologue.com/language/lea"">Ethnologue</a>",10K to 1M,500000,lea,0,0,0,0
lec,Leco,,"<a href=""https://www.ethnologue.com/language/lec"">Ethnologue</a>",,,lec,0,0,0,0
led,Lendu,,"<a href=""https://www.ethnologue.com/language/led"">Ethnologue</a>",1M to 1B,500000000,led,0,0,0,0
lee,Lyélé,y,"<a href=""https://www.ethnologue.com/language/lee"">Ethnologue</a>",10K to 1M,500000,lee,1,1,0,1
lef,Lelemi,y,"<a href=""https://www.ethnologue.com/language/lef"">Ethnologue</a>",10K to 1M,500000,lef,1,1,0,1
lek,Leipon,,"<a href=""https://www.ethnologue.com/language/lek"">Ethnologue</a>",Less than 10K,9900,lek,0,0,0,0
lel,Lele,,"<a href=""https://www.ethnologue.com/language/lel"">Ethnologue</a>",10K to 1M,500000,lel,0,0,0,0
lem,Nomaande,y,"<a href=""https://www.ethnologue.com/language/lem"">Ethnologue</a>",Less than 10K,9900,lem,1,1,0,1
lep,Lepcha,,"<a href=""https://www.ethnologue.com/language/lep"">Ethnologue</a>",10K to 1M,500000,lep,0,0,0,0
leq,Lembena,,"<a href=""https://www.ethnologue.com/language/leq"">Ethnologue</a>",Less than 10K,9900,leq,0,0,0,0
ler,Lenkau,,"<a href=""https://www.ethnologue.com/language/ler"">Ethnologue</a>",Less than 10K,9900,ler,0,0,0,0
les,Lese,,"<a href=""https://www.ethnologue.com/language/les"">Ethnologue</a>",10K to 1M,500000,les,0,0,0,0
leu,Kara,,"<a href=""https://www.ethnologue.com/language/leu"">Ethnologue</a>",Less than 10K,9900,leu,0,0,0,0
lev,"Pantar, Western",,"<a href=""https://www.ethnologue.com/language/lev"">Ethnologue</a>",10K to 1M,500000,lev,0,0,0,0
lew,"Kaili, Ledo",y,"<a href=""https://www.ethnologue.com/language/lew"">Ethnologue</a>",10K to 1M,500000,lew,1,1,0,1
lex,Luang,y,"<a href=""https://www.ethnologue.com/language/lex"">Ethnologue</a>",10K to 1M,500000,lex,1,1,0,1
lez,Lezgi,,"<a href=""https://www.ethnologue.com/language/lez"">Ethnologue</a>",10K to 1M,500000,lez,0,0,0,0
lga,Lungga,,"<a href=""https://www.ethnologue.com/language/lga"">Ethnologue</a>",Less than 10K,9900,lga,0,0,0,0
lgg,Lugbara,y,"<a href=""https://www.ethnologue.com/language/lgg"">Ethnologue</a>",1M to 1B,500000000,lgg,1,1,0,1
lgl,Wala,y,"<a href=""https://www.ethnologue.com/language/lgl"">Ethnologue</a>",10K to 1M,500000,lgl,1,1,0,1
lgm,Lega-Mwenga,,"<a href=""https://www.ethnologue.com/language/lgm"">Ethnologue</a>",10K to 1M,500000,lgm,0,0,0,0
lgq,Logba,,"<a href=""https://www.ethnologue.com/language/lgq"">Ethnologue</a>",Less than 10K,9900,lgq,0,0,0,0
lgr,Lengo,,"<a href=""https://www.ethnologue.com/language/lgr"">Ethnologue</a>",10K to 1M,500000,lgr,0,0,0,0
lgt,Pahi,,"<a href=""https://www.ethnologue.com/language/lgt"">Ethnologue</a>",Less than 10K,9900,lgt,0,0,0,0
lgu,Longgu,,"<a href=""https://www.ethnologue.com/language/lgu"">Ethnologue</a>",Less than 10K,9900,lgu,0,0,0,0
lhi,Lahu Shi,,"<a href=""https://www.ethnologue.com/language/lhi"">Ethnologue</a>",10K to 1M,500000,lhi,0,0,0,0
lhl,"Lohar, Lahul",,"<a href=""https://www.ethnologue.com/language/lhl"">Ethnologue</a>",Less than 10K,9900,lhl,0,0,0,0
lhm,Lhomi,,"<a href=""https://www.ethnologue.com/language/lhm"">Ethnologue</a>",Less than 10K,9900,lhm,0,0,0,0
lhp,Lhokpu,,"<a href=""https://www.ethnologue.com/language/lhp"">Ethnologue</a>",Less than 10K,9900,lhp,0,0,0,0
lht,Lo-Toga,,"<a href=""https://www.ethnologue.com/language/lht"">Ethnologue</a>",Less than 10K,9900,lht,0,0,0,0
lhu,Lahu,y,"<a href=""https://www.ethnologue.com/language/lhu"">Ethnologue</a>",10K to 1M,500000,lhu,1,1,0,1
lia,"Limba, West-Central",y,"<a href=""https://www.ethnologue.com/language/lia"">Ethnologue</a>",10K to 1M,500000,lia,1,1,0,1
lic,Hlai,,"<a href=""https://www.ethnologue.com/language/lic"">Ethnologue</a>",10K to 1M,500000,lic,0,0,0,0
lid,Nyindrou,y,"<a href=""https://www.ethnologue.com/language/lid"">Ethnologue</a>",Less than 10K,9900,lid,1,1,0,1
lie,Likila,,"<a href=""https://www.ethnologue.com/language/lie"">Ethnologue</a>",Less than 10K,9900,lie,0,0,0,0
lif,Limbu,y,"<a href=""https://www.ethnologue.com/language/lif"">Ethnologue</a>",10K to 1M,500000,lif,1,1,0,1
lig,Ligbi,,"<a href=""https://www.ethnologue.com/language/lig"">Ethnologue</a>",10K to 1M,500000,lig,0,0,0,0
lih,Lihir,,"<a href=""https://www.ethnologue.com/language/lih"">Ethnologue</a>",10K to 1M,500000,lih,0,0,0,0
lik,Lika,,"<a href=""https://www.ethnologue.com/language/lik"">Ethnologue</a>",10K to 1M,500000,lik,0,0,0,0
lil,Lillooet,,"<a href=""https://www.ethnologue.com/language/lil"">Ethnologue</a>",Less than 10K,9900,lil,0,0,0,0
lin,Lingala,,"<a href=""https://www.ethnologue.com/language/lin"">Ethnologue</a>",1M to 1B,500000000,ln,2,2,0,2
lip,Sekpele,y,"<a href=""https://www.ethnologue.com/language/lip"">Ethnologue</a>",10K to 1M,500000,lip,1,1,0,1
liq,Libido,,"<a href=""https://www.ethnologue.com/language/liq"">Ethnologue</a>",10K to 1M,500000,liq,0,0,0,0
lir,Liberian English,,"<a href=""https://www.ethnologue.com/language/lir"">Ethnologue</a>",1M to 1B,500000000,lir,0,0,0,0
lis,Lisu,y,"<a href=""https://www.ethnologue.com/language/lis"">Ethnologue</a>",1M to 1B,500000000,lis,1,1,0,1
lit,Lithuanian,,"<a href=""https://www.ethnologue.com/language/lit"">Ethnologue</a>",1M to 1B,500000000,lt,4,1,2,2
liu,Logorik,,"<a href=""https://www.ethnologue.com/language/liu"">Ethnologue</a>",Less than 10K,9900,liu,0,0,0,0
liw,Col,,"<a href=""https://www.ethnologue.com/language/liw"">Ethnologue</a>",10K to 1M,500000,liw,0,0,0,0
liz,Libinza,,"<a href=""https://www.ethnologue.com/language/liz"">Ethnologue</a>",10K to 1M,500000,liz,0,0,0,0
lje,Rampi,y,"<a href=""https://www.ethnologue.com/language/lje"">Ethnologue</a>",Less than 10K,9900,lje,1,1,0,1
ljp,Lampung Api,y,"<a href=""https://www.ethnologue.com/language/ljp"">Ethnologue</a>",10K to 1M,500000,ljp,1,1,0,1
lkh,Lakha,,"<a href=""https://www.ethnologue.com/language/lkh"">Ethnologue</a>",Less than 10K,9900,lkh,0,0,0,0
lki,Laki,,"<a href=""https://www.ethnologue.com/language/lki"">Ethnologue</a>",10K to 1M,500000,lki,0,0,0,0
lkn,Lakon,,"<a href=""https://www.ethnologue.com/language/lkn"">Ethnologue</a>",Less than 10K,9900,lkn,0,0,0,0
lkr,Päri,,"<a href=""https://www.ethnologue.com/language/lkr"">Ethnologue</a>",10K to 1M,500000,lkr,0,0,0,0
lkt,Lakota,,"<a href=""https://www.ethnologue.com/language/lkt"">Ethnologue</a>",Less than 10K,9900,lkt,0,0,0,0
lky,Lokoya,,"<a href=""https://www.ethnologue.com/language/lky"">Ethnologue</a>",10K to 1M,500000,lky,0,0,0,0
lla,Lala-Roba,,"<a href=""https://www.ethnologue.com/language/lla"">Ethnologue</a>",10K to 1M,500000,lla,0,0,0,0
llc,Lele,,"<a href=""https://www.ethnologue.com/language/llc"">Ethnologue</a>",10K to 1M,500000,llc,0,0,0,0
lle,Lele,,"<a href=""https://www.ethnologue.com/language/lle"">Ethnologue</a>",Less than 10K,9900,lle,0,0,0,0
llg,Lole,y,"<a href=""https://www.ethnologue.com/language/llg"">Ethnologue</a>",10K to 1M,500000,llg,1,1,0,1
lln,Lele,y,"<a href=""https://www.ethnologue.com/language/lln"">Ethnologue</a>",10K to 1M,500000,lln,1,1,0,1
llp,"Efate, North",,"<a href=""https://www.ethnologue.com/language/llp"">Ethnologue</a>",10K to 1M,500000,llp,0,0,0,0
llu,Lau,,"<a href=""https://www.ethnologue.com/language/llu"">Ethnologue</a>",10K to 1M,500000,llu,0,0,0,0
lma,"Limba, East",,"<a href=""https://www.ethnologue.com/language/lma"">Ethnologue</a>",Less than 10K,9900,lma,0,0,0,0
lmd,Lumun,,"<a href=""https://www.ethnologue.com/language/lmd"">Ethnologue</a>",10K to 1M,500000,lmd,0,0,0,0
lme,Pévé,y,"<a href=""https://www.ethnologue.com/language/lme"">Ethnologue</a>",10K to 1M,500000,lme,1,1,0,1
lmg,Lamogai,,"<a href=""https://www.ethnologue.com/language/lmg"">Ethnologue</a>",Less than 10K,9900,lmg,0,0,0,0
lmi,Lombi,,"<a href=""https://www.ethnologue.com/language/lmi"">Ethnologue</a>",10K to 1M,500000,lmi,0,0,0,0
lmk,Lamkang,,"<a href=""https://www.ethnologue.com/language/lmk"">Ethnologue</a>",10K to 1M,500000,lmk,0,0,0,0
lml,Hano,,"<a href=""https://www.ethnologue.com/language/lml"">Ethnologue</a>",Less than 10K,9900,lml,0,0,0,0
lmn,Lambadi,,"<a href=""https://www.ethnologue.com/language/lmn"">Ethnologue</a>",1M to 1B,500000000,lmn,0,0,0,0
lmp,Limbum,,"<a href=""https://www.ethnologue.com/language/lmp"">Ethnologue</a>",10K to 1M,500000,lmp,0,0,0,0
lmu,Lamenu,,"<a href=""https://www.ethnologue.com/language/lmu"">Ethnologue</a>",Less than 10K,9900,lmu,0,0,0,0
lmx,Laimbue,,"<a href=""https://www.ethnologue.com/language/lmx"">Ethnologue</a>",Less than 10K,9900,lmx,0,0,0,0
lna,Langbashe,,"<a href=""https://www.ethnologue.com/language/lna"">Ethnologue</a>",10K to 1M,500000,lna,0,0,0,0
lnd,Lundayeh,y,"<a href=""https://www.ethnologue.com/language/lnd"">Ethnologue</a>",10K to 1M,500000,lnd,1,1,0,1
lnl,"Banda, South Central",,"<a href=""https://www.ethnologue.com/language/lnl"">Ethnologue</a>",10K to 1M,500000,lnl,0,0,0,0
lns,Lamnso’,y,"<a href=""https://www.ethnologue.com/language/lns"">Ethnologue</a>",10K to 1M,500000,lns,1,1,0,1
lnu,Longuda,,"<a href=""https://www.ethnologue.com/language/lnu"">Ethnologue</a>",10K to 1M,500000,lnu,0,0,0,0
loa,Loloda,,"<a href=""https://www.ethnologue.com/language/loa"">Ethnologue</a>",10K to 1M,500000,loa,0,0,0,0
lob,Lobi,y,"<a href=""https://www.ethnologue.com/language/lob"">Ethnologue</a>",10K to 1M,500000,lob,1,1,0,1
loe,Saluan,,"<a href=""https://www.ethnologue.com/language/loe"">Ethnologue</a>",10K to 1M,500000,loe,0,0,0,0
log,Logo,,"<a href=""https://www.ethnologue.com/language/log"">Ethnologue</a>",10K to 1M,500000,log,0,0,0,0
loh,Narim,,"<a href=""https://www.ethnologue.com/language/loh"">Ethnologue</a>",Less than 10K,9900,loh,0,0,0,0
lok,Loko,y,"<a href=""https://www.ethnologue.com/language/lok"">Ethnologue</a>",10K to 1M,500000,lok,1,1,0,1
lol,Mongo-Nkundu,,"<a href=""https://www.ethnologue.com/language/lol"">Ethnologue</a>",1M to 1B,500000000,lol,0,0,0,0
lom,Loma,y,"<a href=""https://www.ethnologue.com/language/lom"">Ethnologue</a>",10K to 1M,500000,lom,1,1,0,1
lon,"Lomwe, Malawi",y,"<a href=""https://www.ethnologue.com/language/lon"">Ethnologue</a>",1M to 1B,500000000,lon,1,1,0,1
lop,Lopa,,"<a href=""https://www.ethnologue.com/language/lop"">Ethnologue</a>",Less than 10K,9900,lop,0,0,0,0
loq,Lobala,y,"<a href=""https://www.ethnologue.com/language/loq"">Ethnologue</a>",10K to 1M,500000,loq,1,1,0,1
lor,Téén,,"<a href=""https://www.ethnologue.com/language/lor"">Ethnologue</a>",Less than 10K,9900,lor,0,0,0,0
los,Loniu,,"<a href=""https://www.ethnologue.com/language/los"">Ethnologue</a>",Less than 10K,9900,los,0,0,0,0
lot,Otuho,,"<a href=""https://www.ethnologue.com/language/lot"">Ethnologue</a>",10K to 1M,500000,lot,0,0,0,0
loy,Lhowa,,"<a href=""https://www.ethnologue.com/language/loy"">Ethnologue</a>",Less than 10K,9900,loy,0,0,0,0
loz,Lozi,,"<a href=""https://www.ethnologue.com/language/loz"">Ethnologue</a>",10K to 1M,500000,loz,0,0,0,0
lpn,"Naga, Long Phuri",,"<a href=""https://www.ethnologue.com/language/lpn"">Ethnologue</a>",Less than 10K,9900,lpn,0,0,0,0
lpo,Lipo,,"<a href=""https://www.ethnologue.com/language/lpo"">Ethnologue</a>",10K to 1M,500000,lpo,0,0,0,0
lra,"Bakati’, Rara",,"<a href=""https://www.ethnologue.com/language/lra"">Ethnologue</a>",10K to 1M,500000,lra,0,0,0,0
lrc,"Luri, Northern",,"<a href=""https://www.ethnologue.com/language/lrc"">Ethnologue</a>",1M to 1B,500000000,lrc,0,0,0,0
lri,Olumarachi,,"<a href=""https://www.ethnologue.com/language/lri"">Ethnologue</a>",10K to 1M,500000,lri,0,0,0,0
lrl,Lari,,"<a href=""https://www.ethnologue.com/language/lrl"">Ethnologue</a>",10K to 1M,500000,lrl,0,0,0,0
lrm,Olumarama,,"<a href=""https://www.ethnologue.com/language/lrm"">Ethnologue</a>",10K to 1M,500000,lrm,0,0,0,0
lro,Laro,,"<a href=""https://www.ethnologue.com/language/lro"">Ethnologue</a>",10K to 1M,500000,lro,0,0,0,0
lse,Lusengo,,"<a href=""https://www.ethnologue.com/language/lse"">Ethnologue</a>",10K to 1M,500000,lse,0,0,0,0
lsh,Lish,,"<a href=""https://www.ethnologue.com/language/lsh"">Ethnologue</a>",Less than 10K,9900,lsh,0,0,0,0
lsi,Lacid,y,"<a href=""https://www.ethnologue.com/language/lsi"">Ethnologue</a>",10K to 1M,500000,lsi,1,1,0,1
lsm,Saamya-Gwe,y,"<a href=""https://www.ethnologue.com/language/lsm"">Ethnologue</a>",10K to 1M,500000,lsm,1,1,0,1
lsr,Aruop,,"<a href=""https://www.ethnologue.com/language/lsr"">Ethnologue</a>",Less than 10K,9900,lsr,0,0,0,0
lti,Leti,,"<a href=""https://www.ethnologue.com/language/lti"">Ethnologue</a>",Less than 10K,9900,lti,0,0,0,0
ltz,Luxembourgish,,"<a href=""https://www.ethnologue.com/language/ltz"">Ethnologue</a>",10K to 1M,500000,lb,2,2,0,2
lua,Luba-Kasai,,"<a href=""https://www.ethnologue.com/language/lua"">Ethnologue</a>",1M to 1B,500000000,lua,0,0,0,0
lub,Luba-Katanga,,"<a href=""https://www.ethnologue.com/language/lub"">Ethnologue</a>",1M to 1B,500000000,lu,2,2,0,2
luc,Aringa,y,"<a href=""https://www.ethnologue.com/language/luc"">Ethnologue</a>",10K to 1M,500000,luc,1,1,0,1
lue,Luvale,,"<a href=""https://www.ethnologue.com/language/lue"">Ethnologue</a>",10K to 1M,500000,lue,0,0,0,0
lug,Ganda,y,"<a href=""https://www.ethnologue.com/language/lug"">Ethnologue</a>",1M to 1B,500000000,lg,2,2,0,2
luj,Luna,,"<a href=""https://www.ethnologue.com/language/luj"">Ethnologue</a>",10K to 1M,500000,luj,0,0,0,0
lum,Luimbi,,"<a href=""https://www.ethnologue.com/language/lum"">Ethnologue</a>",10K to 1M,500000,lum,0,0,0,0
lun,Lunda,,"<a href=""https://www.ethnologue.com/language/lun"">Ethnologue</a>",10K to 1M,500000,lun,0,0,0,0
luo,Dholuo,,"<a href=""https://www.ethnologue.com/language/luo"">Ethnologue</a>",1M to 1B,500000000,luo,0,0,0,0
lur,Laura,,"<a href=""https://www.ethnologue.com/language/lur"">Ethnologue</a>",10K to 1M,500000,lur,0,0,0,0
lus,Mizo,,"<a href=""https://www.ethnologue.com/language/lus"">Ethnologue</a>",1M to 1B,500000000,lus,0,0,0,0
luz,"Luri, Southern",,"<a href=""https://www.ethnologue.com/language/luz"">Ethnologue</a>",1M to 1B,500000000,luz,0,0,0,0
lva,Makuva,,"<a href=""https://www.ethnologue.com/language/lva"">Ethnologue</a>",Less than 10K,9900,lva,0,0,0,0
lvk,Lavukaleve,,"<a href=""https://www.ethnologue.com/language/lvk"">Ethnologue</a>",Less than 10K,9900,lvk,0,0,0,0
lwg,Oluwanga,,"<a href=""https://www.ethnologue.com/language/lwg"">Ethnologue</a>",10K to 1M,500000,lwg,0,0,0,0
lwl,"Lawa, Eastern",,"<a href=""https://www.ethnologue.com/language/lwl"">Ethnologue</a>",Less than 10K,9900,lwl,0,0,0,0
lwo,Luwo,y,"<a href=""https://www.ethnologue.com/language/lwo"">Ethnologue</a>",10K to 1M,500000,lwo,1,1,0,1
lww,Lewo,y,"<a href=""https://www.ethnologue.com/language/lww"">Ethnologue</a>",Less than 10K,9900,lww,1,1,0,1
lyg,Lyngngam,,"<a href=""https://www.ethnologue.com/language/lyg"">Ethnologue</a>",10K to 1M,500000,lyg,0,0,0,0
lyn,Luyana,,"<a href=""https://www.ethnologue.com/language/lyn"">Ethnologue</a>",Less than 10K,9900,lyn,0,0,0,0
lzz,Laz,y,"<a href=""https://www.ethnologue.com/language/lzz"">Ethnologue</a>",10K to 1M,500000,lzz,1,1,0,1
maa,"Mazatec, San Jerónimo Tecóatl","y (dialect: sanantonio, dialect: sanjeronimo)","<a href=""https://www.ethnologue.com/language/maa"">Ethnologue</a>",10K to 1M,500000,maa,2,2,0,2
mab,"Mixtec, Yutanduchi",,"<a href=""https://www.ethnologue.com/language/mab"">Ethnologue</a>",Less than 10K,9900,mab,0,0,0,0
mad,Madura,y,"<a href=""https://www.ethnologue.com/language/mad"">Ethnologue</a>",1M to 1B,500000000,mad,1,1,0,1
mae,Bo-Rukul,,"<a href=""https://www.ethnologue.com/language/mae"">Ethnologue</a>",Less than 10K,9900,mae,0,0,0,0
maf,Mafa,,"<a href=""https://www.ethnologue.com/language/maf"">Ethnologue</a>",10K to 1M,500000,maf,0,0,0,0
mag,Magahi,y,"<a href=""https://www.ethnologue.com/language/mag"">Ethnologue</a>",1M to 1B,500000000,mag,1,1,0,1
mah,Marshallese,y,"<a href=""https://www.ethnologue.com/language/mah"">Ethnologue</a>",10K to 1M,500000,mh,5,5,0,5
mai,Maithili,y,"<a href=""https://www.ethnologue.com/language/mai"">Ethnologue</a>",1M to 1B,500000000,mai,1,1,0,1
maj,"Mazatec, Jalapa de Díaz",y,"<a href=""https://www.ethnologue.com/language/maj"">Ethnologue</a>",10K to 1M,500000,maj,1,1,0,1
mak,Makasar,y,"<a href=""https://www.ethnologue.com/language/mak"">Ethnologue</a>",1M to 1B,500000000,mak,1,1,0,1
mal,Malayalam,y,"<a href=""https://www.ethnologue.com/language/mal"">Ethnologue</a>",1M to 1B,500000000,ml,3,2,2,1
mam,Mam,"y (dialect: central, dialect: northern, dialect: southern, dialect: western)","<a href=""https://www.ethnologue.com/language/mam"">Ethnologue</a>",10K to 1M,500000,mam,4,4,0,4
maq,"Mazatec, Chiquihuitlán",y,"<a href=""https://www.ethnologue.com/language/maq"">Ethnologue</a>",Less than 10K,9900,maq,1,1,0,1
mar,Marathi,y,"<a href=""https://www.ethnologue.com/language/mar"">Ethnologue</a>",1M to 1B,500000000,mr,4,2,2,2
mas,Maasai,,"<a href=""https://www.ethnologue.com/language/mas"">Ethnologue</a>",1M to 1B,500000000,mas,0,0,0,0
mat,"Matlatzinca, San Francisco",,"<a href=""https://www.ethnologue.com/language/mat"">Ethnologue</a>",Less than 10K,9900,mat,0,0,0,0
mau,"Mazatec, Huautla",,"<a href=""https://www.ethnologue.com/language/mau"">Ethnologue</a>",10K to 1M,500000,mau,0,0,0,0
mav,Sateré-Mawé,,"<a href=""https://www.ethnologue.com/language/mav"">Ethnologue</a>",Less than 10K,9900,mav,0,0,0,0
maw,Mampruli,y,"<a href=""https://www.ethnologue.com/language/maw"">Ethnologue</a>",10K to 1M,500000,maw,1,1,0,1
max,"Malay, North Moluccan",,"<a href=""https://www.ethnologue.com/language/max"">Ethnologue</a>",1M to 1B,500000000,max,0,0,0,0
maz,"Mazahua, Central",y,"<a href=""https://www.ethnologue.com/language/maz"">Ethnologue</a>",10K to 1M,500000,maz,1,1,0,1
mbb,"Manobo, Western Bukidnon",y,"<a href=""https://www.ethnologue.com/language/mbb"">Ethnologue</a>",10K to 1M,500000,mbb,1,1,0,1
mbc,Macushi,y,"<a href=""https://www.ethnologue.com/language/mbc"">Ethnologue</a>",10K to 1M,500000,mbc,1,1,0,1
mbd,"Manobo, Dibabawon",,"<a href=""https://www.ethnologue.com/language/mbd"">Ethnologue</a>",Less than 10K,9900,mbd,0,0,0,0
mbf,"Malay, Baba",,"<a href=""https://www.ethnologue.com/language/mbf"">Ethnologue</a>",10K to 1M,500000,mbf,0,0,0,0
mbh,Mangseng,y,"<a href=""https://www.ethnologue.com/language/mbh"">Ethnologue</a>",Less than 10K,9900,mbh,1,1,0,1
mbi,"Manobo, Ilianen",,"<a href=""https://www.ethnologue.com/language/mbi"">Ethnologue</a>",10K to 1M,500000,mbi,0,0,0,0
mbj,Nadëb,y,"<a href=""https://www.ethnologue.com/language/mbj"">Ethnologue</a>",Less than 10K,9900,mbj,1,1,0,1
